sourceId,sourceName,author,title,description,url,urlToImage,publishedAt,content
cnbc-business,CNBC Indonesia Market,,"IHSG Jeblok ke Level 2021, Ini Dampak ke Industri Asuransi","Perusahaan asuransi terpengaruh pelemahan IHSG, dengan investasi terkontraksi Rp1,6 triliun di kuartal I-2026. Harapan rebound tetap ada meski risiko tinggi.",https://www.cnbcindonesia.com/market/20260603171532-17-739849/ihsg-jeblok-ke-level-2021-ini-dampak-ke-industri-asuransi,https://akcdn.detik.net.id/visual/2026/05/19/indeks-harga-saham-gabungan-ihsg-kembali-anjlok-signifikan-pada-perdagangan-hari-ini-selasa-1952026-1779182444183_169.jpeg?w=1200&q=90,2026-06-04T00:45:00.000Z,"Perusahaan asuransi terpengaruh pelemahan IHSG, dengan investasi terkontraksi Rp1,6 triliun di kuartal I-2026. Harapan rebound tetap ada meski risiko tinggi."
suara-general,Suara.com,,"Digitalisasi di Desa Pleret Bantul, Warga Bisa Urus Layanan Kalurahan Lewat HP dari Rumah - Suara.com","Digitalisasi di Desa Pleret Bantul, Warga Bisa Urus Layanan Kalurahan Lewat HP dari Rumah Suara.com",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPcHVyU05HRGx6MzBQWkJjSHJ2UWJoeGF1c3hYSmRJTGZxbHYzNDI1UEtvNE02UHRvOUdKdVNsTkxEVUNzdGRhaUg2VnFidTFWYWI2QWlWc1lIazAtc3FFZW5BdW1MMGM2dVF5M3FpT05OMnBDMXBwM29SU0RTOWZ0Zy1UYVh3WjBFbjFQcHhrTlhRVVRpa3FBZ05DZ1BzLUFWbmlFQkRxYV9TQU1laWxDTmp5Sk96M3ZUTlJPdHhTU3FQSGpZQzhpYmt5SnBvLXZt0gHQAUFVX3lxTE1XcjBRcXFHSTRyaXY4RGpNMnZEdTNKU3BHSTBFNzA1aFhWYklfUFFJNGMyZHYzc2twelh4QUlvSFUxVURkMkU4WmhGcnZMVWo5VUF4YnZyOVVUMVNWSkhqWGpqLXEtWFZNUWR6a2tmNXVPVC1GWEp0RnVHR1I0cTZDcGtQWkxCU2dIZTRNcGRydV93UFB5NkY3SGp3QXg5N0s3QUJPaV9RV0NjclI4UFBaNGxqVEJBVDNaQjlha2hDa3oxcFhSQTliWURJbTZfYU0?oc=5,,2026-06-04T00:43:51.000Z,"Digitalisasi di Desa Pleret Bantul, Warga Bisa Urus Layanan Kalurahan Lewat HP dari Rumah Suara.com"
techinasia-indonesia,Tech in Asia Indonesia,,BUDI SYAHRUPA - Tech in Asia,BUDI SYAHRUPA Tech in Asia,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9ZYWFncm9jc2REcHZxTURXSXRZTEtoS05aSkdxUVJHeW9GWVg2RC1nQ1Z6aDVDV2NuZmVpWGlZcjNqRS00WWZiZTRsa0h3N1g5MmZLeUNfTnh4cXU3?oc=5,,2026-06-04T00:41:56.000Z,BUDI SYAHRUPA Tech in Asia
tirto-general,Tirto.id,,FGR accelerates USA expansion & defence sector exposure with strategic acquisition of MITO® Material Solutions - Tirto.id,FGR accelerates USA expansion & defence sector exposure with strategic acquisition of MITO® Material Solutions Tirto.id,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPa1FFeFBqcHFwX1c5WXpPZjhjQ21xcU15NVRuRmI5eWg2REVva0lQLWNINmJrc09BaWZUc19IYjBlMTNQX3ZyTndDbHVVVFdPTFVPMUpSQlM5NlhDOWF0YzVQYjdPcEZEd3pLOW9la0NEUEl2aWhDc1lTNkd6azh6TWRnOUdSTVlOblFEVmxqNHB6OFB5dm1OUEllREV0Uk96Wl84LU9HNF9uVTRvelBhdXpYV05mNGotVHk0WklRVW90eWVITEIzLQ?oc=5,,2026-06-04T00:41:00.000Z,FGR accelerates USA expansion & defence sector exposure with strategic acquisition of MITO® Material Solutions Tirto.id
validnews-general,Validnews,,Mendorong Tumbuhnya Konten Animasi Edukasi Anak - Validnews,Mendorong Tumbuhnya Konten Animasi Edukasi Anak Validnews,https://news.google.com/rss/articles/CBMihwFBVV95cUxONlg3RWFBbjZyQ3RyM1YtdENXTGs3VG9DZVA1OXBqTHNlRzFNcjZaOTlpX19yM3Q2OEJrUl84R21LMVpDYUQ3OE80RENDd3hKcjlGeVJwMFdKMVRLT29lbE1xSEtId0tNczRzN0xZVkpQZUJJQnFvMjJuVUFoLVFhaklVb3pYWE0?oc=5,,2026-06-04T00:38:11.000Z,Mendorong Tumbuhnya Konten Animasi Edukasi Anak Validnews
validnews-general,Validnews,,"Panamar peri, Tanaman Liar Kalimantan Penurun Gula Darah - Validnews","Panamar peri, Tanaman Liar Kalimantan Penurun Gula Darah Validnews",https://news.google.com/rss/articles/CBMikgFBVV95cUxPTHllV3hmdjFvaFl4WXNMNVg4MFVqZFkwZV9qWERBN2lXaGVDSE1zaWVzMDFxbThzcXRkY2Jua29BeV9PY2FiNUpURE9URWpzVktPV3JwZDduRmxMZzhFZHhmVWlYb1hiV193a2tjOV9wNHIyNWxhNzQ0anNiYS0xRFZnUVdJYk52ZjBtRFlwT01hZw?oc=5,,2026-06-04T00:38:11.000Z,"Panamar peri, Tanaman Liar Kalimantan Penurun Gula Darah Validnews"
validnews-general,Validnews,,Banyak Berkegiatan Di Luar Ruangan Bantu Jaga Kesehatan Mata Anak - Validnews,Banyak Berkegiatan Di Luar Ruangan Bantu Jaga Kesehatan Mata Anak Validnews,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdDFlNFZaMnZrbVZGdzY4aVZsS2VkenBPczA3b3hIc1lxTW5Ua2x1RE50Y1JPd1lIa3ZHQ05vWS1TbXprdmNzTjkycWMtdmhtTVVXOVZZbDQ5UjFvOWN5WjRiaXNaVUFwX3RORjVCdVBmdHhQRG5icVJFUHJrV3F2ZEtHNngtSV9kS19DdW5QTE1adnE5ZlpvM3huRnVvWUU?oc=5,,2026-06-04T00:38:11.000Z,Banyak Berkegiatan Di Luar Ruangan Bantu Jaga Kesehatan Mata Anak Validnews
validnews-general,Validnews,,"Rupiah Tembus Rp18.025, Menkeu Bantah Rumor Perintah Stress Test - Validnews","Rupiah Tembus Rp18.025, Menkeu Bantah Rumor Perintah Stress Test Validnews",https://news.google.com/rss/articles/CBMimwFBVV95cUxOTE5MLTdjbTVWblNsaEhIbGRIZXZhWFNLdTJIc1dEcHBmc3h3cERCelR0ZnctbHczUDRhSy05ZF9Cc2R4OXg2dTlpMHJqMGU4NnpTSFMxZE9qTHdHMFY4QjdINmt3dDVfYWV1emt2d3Q2TUpNVWJuMGI0T04tcGotaUE5ZUxMQTRlemV1LUs2MGJtSnQtZXJLa0xUUQ?oc=5,,2026-06-04T00:38:11.000Z,"Rupiah Tembus Rp18.025, Menkeu Bantah Rumor Perintah Stress Test Validnews"
validnews-general,Validnews,,Prabowo Tak Dibenarkan Pakai Uang Pribadi Untuk Ke Luar Negeri - Validnews,Prabowo Tak Dibenarkan Pakai Uang Pribadi Untuk Ke Luar Negeri Validnews,https://news.google.com/rss/articles/CBMinAFBVV95cUxOVG5pcVdUQzVWRE42OUJvVDFKNzM2OVdPQkVmYkFCUm5hd1NIU2pJcjVWWDlIaWZlcmtPU21BUjU3cF8wUTZOaW5lM1FTdEhXdEV2LWE4ekE4UHI4aldmaEs4MHptZjdMS3B5dmpmVXZ1ZnBZMkE2SmNxa0RTR1AyYVF0ZXlfd2EyeDF1bk9Kcl9MODJRTGpSbk9FUFI?oc=5,,2026-06-04T00:38:11.000Z,Prabowo Tak Dibenarkan Pakai Uang Pribadi Untuk Ke Luar Negeri Validnews
validnews-general,Validnews,,Wamen Imipas Silmy Karim Ditahan di Rutan KPK - Validnews,Wamen Imipas Silmy Karim Ditahan di Rutan KPK Validnews,https://news.google.com/rss/articles/CBMikwFBVV95cUxNVUxsTHY2enlQa0ZpemhWSlVzZlhoWnV1eUJHMXhaOUhJVFZOZVF5am5ZeXc1YXhES3RLaWctTXlFRjlSSWNyRUJVc21tRGR2bmwtR3hpTXN0bVB2RG9sY2diRGwtNVVYTkF4Y0tVbUwwN0M2aGFKWDNMR1JLclg3alhzc3daOFY3MDY1c1BJZ3JkbTg?oc=5,,2026-06-04T00:38:11.000Z,Wamen Imipas Silmy Karim Ditahan di Rutan KPK Validnews
validnews-general,Validnews,,Bos BI Ungkap Biang Kerok Rupiah Ambrol ke Rp18.045 - Validnews,Bos BI Ungkap Biang Kerok Rupiah Ambrol ke Rp18.045 Validnews,https://news.google.com/rss/articles/CBMimAFBVV95cUxPYWVnMjBadW04YnlicndYRnE5eXV0UFJ2UWJfUlY3TEttd3h3Z0RZTUpnLXFaNVEyVWVOOWhqeWlVWWRRcUREUE9BNE9UU2tiZVZlLW5MWmFiSG5BMzk5b2RBM0lkM3gzY0xwYUNsNlZ0ZmRCTm92dFNLTGhqNm1vWGJNd1F6T3ExVlNRX0dvTlFRN211cngtTA?oc=5,,2026-06-04T00:38:11.000Z,Bos BI Ungkap Biang Kerok Rupiah Ambrol ke Rp18.045 Validnews
tirto-general,Tirto.id,,Menhaj Tinjau Layanan Kesehatan Jemaah di Saudi German Hospital - Tirto.id,Menhaj Tinjau Layanan Kesehatan Jemaah di Saudi German Hospital Tirto.id,https://news.google.com/rss/articles/CBMijgFBVV95cUxPbVdJWC0yY1ptam9xQV82bjh6NFJDVmVOak9IbHVWVVNKZVRtR3dCejNBb09QNWJuamNJdXBZS214eWx1enEzOTFOTFFSNjJUaTI5ZzNTZ0duZTB5eXFlMmFHdFQzaGZHZmxpYjZlQ2NSWFI4SjVzS0lMbUNyYjR2N2VLUW5qc05jaE9KTTZB?oc=5,,2026-06-04T00:38:00.000Z,Menhaj Tinjau Layanan Kesehatan Jemaah di Saudi German Hospital Tirto.id
cnbc-technology,CNBC Indonesia Tech,,"Bumi Terima Sinyal dari Bintang Lain, Ahli Ungkap Sumbernya","Astronom mengungkap asal-usul sinyal radio misterius ASKAP J1745, sistem bintang ganda yang memancarkan cahaya berulang.",https://www.cnbcindonesia.com/tech/20260604072126-37-739952/bumi-terima-sinyal-dari-bintang-lain-ahli-ungkap-sumbernya,https://akcdn.detik.net.id/visual/2021/10/13/data-inframerah-dari-spitzer-space-telescope-dan-wide-field-infrared-survey-explorer-wise-di-daerah-yang-dikenal-sebagai-daera_169.jpeg?w=1200&q=90,2026-06-04T00:35:00.000Z,"Astronom mengungkap asal-usul sinyal radio misterius ASKAP J1745, sistem bintang ganda yang memancarkan cahaya berulang."
cnn-entertainment,CNN Indonesia Gaya Hidup,,"Kreator Konten Disebut Ejek Kaum Disabilitas, Pahami Apa itu Ableism",Media sosial ramai membicarakan kreator konten yang mempromosikan produk sembari berpura-pura memiliki disabilitas.,https://www.cnnindonesia.com/gaya-hidup/20260604065222-284-1365137/kreator-konten-disebut-ejek-kaum-disabilitas-pahami-apa-itu-ableism,https://akcdn.detik.net.id/visual/2026/01/12/rekomendasi-side-job-yang-menguntungkan-di-tahun-2026-foto-freepikcomtirachardz-1768666946173_169.png?w=360&q=90,2026-06-04T00:31:55.000Z,Media sosial ramai membicarakan kreator konten yang mempromosikan produk sembari berpura-pura memiliki disabilitas.
detik-sports,DetikSport Sepakbola,,8 Tim Full Pemain 'Lokal' di Piala Dunia 2026,Hanya ada 8 tim kontestan Piala Dunia 2026 yang menampilkan pemain-pemain 'lokal' atau yang lahir dari negara aslinya. Berikut ini daftarnya!,https://sport.detik.com/sepakbola/bola-dunia/d-8517008/8-tim-full-pemain-lokal-di-piala-dunia-2026,https://akcdn.detik.net.id/community/media/visual/2025/11/17/estevaotimnas-brasilchelseaestevao-willian-1763380170665_169.jpeg?w=360&q=90,2026-06-04T00:30:31.000Z,Hanya ada 8 tim kontestan Piala Dunia 2026 yang menampilkan pemain-pemain 'lokal' atau yang lahir dari negara aslinya. Berikut ini daftarnya!
cnbc-business,CNBC Indonesia Market,,"Net Sell Asing Nyaris Rp1 T Kemarin, Saham Konglo Jadi Sasaran",Investor asing mencatatkan net sell hampir Rp1 triliun di pasar saham Indonesia.,https://www.cnbcindonesia.com/market/20260603233722-17-739922/net-sell-asing-nyaris-rp1-t-kemarin-saham-konglo-jadi-sasaran,https://akcdn.detik.net.id/visual/2021/11/30/ilustrasi-bursa-efek-indonesia-cnbc-indonesiaandrean-kristianto-5_169.jpeg?w=1200&q=90,2026-06-04T00:30:22.000Z,Investor asing mencatatkan net sell hampir Rp1 triliun di pasar saham Indonesia.
cnn-sports,CNN Indonesia Olahraga,,PFA: Israel Culik 2 Pemain Timnas Putri Palestina,"PFA menyatakan kecaman keras atas penangkapan dua pemain timnas putri Palestina, Rand Al Halawani dan Metalle Abu Dayyah, oleh otoritas Israel, Selasa (2/6).",https://www.cnnindonesia.com/olahraga/20260604071851-142-1365151/pfa-israel-culik-2-pemain-timnas-putri-palestina,https://akcdn.detik.net.id/visual/2026/06/04/soccer-1780532916287_169.jpeg?w=360&q=90,2026-06-04T00:30:11.000Z,"PFA menyatakan kecaman keras atas penangkapan dua pemain timnas putri Palestina, Rand Al Halawani dan Metalle Abu Dayyah, oleh otoritas Israel, Selasa (2/6)."
cnn-general,CNN Indonesia Nasional,,Sony Sonjaya Terima Kasih ke Nanik S Deyang BGN Atas 'Hadiah Indah',"Mantan Wakil Ke BGN Sony Sanjaya berterima kasih kepada Nanik S Deyang atas ""hadiah indah"" yang diberikan kepadanya.",https://www.cnnindonesia.com/nasional/20260604070006-12-1365140/sony-sonjaya-tulis-pesan-untuk-kepala-bgn-nanik-s-deyang-apa-isinya,https://akcdn.detik.net.id/visual/2026/06/03/kejagung-tahan-mantan-pimpinan-bgn-1780488227312_169.jpeg?w=360&q=90,2026-06-04T00:25:07.000Z,"Mantan Wakil Ke BGN Sony Sanjaya berterima kasih kepada Nanik S Deyang atas ""hadiah indah"" yang diberikan kepadanya."
tirto-general,Tirto.id,,Menhaj Minta Penyedia Katering di Madina Tingkatkan Kualitas - Tirto.id,Menhaj Minta Penyedia Katering di Madina Tingkatkan Kualitas Tirto.id,https://news.google.com/rss/articles/CBMiigFBVV95cUxPcThNNlBkcGVkNGxsNTNndG1uSm5XNzlzY2NIZ3ZObzlubGhSZXNubG0tUkpUdEo4UkJZWC1yQm81VUtLblBfUFhWQ0FSSDU3VjhRQzZBYVNBM0lRSHZsZkdCOVU4cUVpeWpFa21KbzFCcG5XUHZINU1NXzVUR3B3dUVzMEZWQ2RsM2c?oc=5,,2026-06-04T00:25:00.000Z,Menhaj Minta Penyedia Katering di Madina Tingkatkan Kualitas Tirto.id
bisnis-general,Bisnis.com,,"Harga Buyback Emas Antam, UBS & Galeri 24 di Pegadaian Hari Ini Kamis 4 Juni 2026 - Bisnis.com","Harga Buyback Emas Antam, UBS & Galeri 24 di Pegadaian Hari Ini Kamis 4 Juni 2026 Bisnis.com",https://news.google.com/rss/articles/CBMiygFBVV95cUxNTWdMeUo5aGtvQ2xnaU1JOHVNZ2NPX1FjeXNiNTVBbElrMzJzYUwtN3huZlVMTkxaOG44XzhYMzRqRHZSdWdBYmgxR1pFNkpLdjJFYkxfRUtGZ05paVhxWE5JeHk5V1dCR2ZST0toYTJLWVk0MHF5OGlXWU5lMUhuNGgzZmo1aFZSektqX1ZaUEZnTXhlM1gwNjdTcXVpUTdIb1hWSk1lMGFtQUpUd2xGa0V5ZEplUkhGN0syS1ZiYkNQV1BhSnRQdUZR?oc=5,,2026-06-04T00:18:00.000Z,"Harga Buyback Emas Antam, UBS & Galeri 24 di Pegadaian Hari Ini Kamis 4 Juni 2026 Bisnis.com"
tribunnews-general,Tribunnews.com,,"Prakiraan Cuaca Bandung Raya Kamis, 4 Juni 2026: Kota Cimahi Berawan - Tribunnews.com","Prakiraan Cuaca Bandung Raya Kamis, 4 Juni 2026: Kota Cimahi Berawan Tribunnews.com",https://news.google.com/rss/articles/CBMisgFBVV95cUxOYXMtS1hORmxZN0UxeG1NdDFDSThOS19rNkd5dUJ6SFhDWURUdWcyRU5MRzJyaHZ1MXN5X3lCeDdqYjUwYVhNLUN4LXVkdFdnYUwyVmxxd3JHbk9ES204NDdNUDZ5aGsyc3dIdlJlc3k3Y0ZHdVh3X3NWXzQwU3NESXd5M0cxOFFwby1NMVA3RDhQdml2eUU0QUJNMVZhdXRsUHFJeEJEUkxUeTJ4WklIVy1R0gG0AUFVX3lxTE1qalRwY1p4OWUtbklxaGUtb25jaVFuR2EtdkU4b3BJaWEyVHdfcmxOU0FXMmt1cDFQUzZwUlJzenBpQU5LWVNkNnRHanZzdERmTUtHbFM5ZHZibkktOGZWeEIwb2l6UHpvLTh4UVAwaVZWQVRqN19CWl9qNDByVC03RGdidW9TbUpmYm5FT2w1cDA1Y1JWUUZKU2QtZG5OVWluVVVYblhQZ1htMmZ0VXp6d0RyLQ?oc=5,,2026-06-04T00:16:16.000Z,"Prakiraan Cuaca Bandung Raya Kamis, 4 Juni 2026: Kota Cimahi Berawan Tribunnews.com"
tirto-general,Tirto.id,,"Kemenhaj Kawal Kepulangan Jemaah, Ingatkan Ketentuan Bagasi - Tirto.id","Kemenhaj Kawal Kepulangan Jemaah, Ingatkan Ketentuan Bagasi Tirto.id",https://news.google.com/rss/articles/CBMihwFBVV95cUxNMEFLNUNKeE12cDFsQ1lNTXpmd0tmWW1qcE1lc1E4WWlSZ0sxalZhbU9renZXNEhCMndLX0ZDZDNia2FsaU1Namp5Z0NadHhDeFU0NDFTaDJWSFdTeWE3M3JHSl92dlRFZHRjZGdqQ2ZoOG8tM3dUWTdGUHBSQl8waDBNRlJkV1E?oc=5,,2026-06-04T00:15:00.000Z,"Kemenhaj Kawal Kepulangan Jemaah, Ingatkan Ketentuan Bagasi Tirto.id"
cnn-general,CNN Indonesia Nasional,,Ibu di Bantul Ikat dan Lakban Anak Balita karena Ingin Jalan-jalan,Seorang ibu di Bantul mengikat kaki dan tangan anaknya yang masih balita karena penat ingin jalan-jalan. Mulut balita usia 3 tahun itu bahkan sampai dilakban.,https://www.cnnindonesia.com/nasional/20260604065823-12-1365138/lelah-butuh-refreshing-ibu-di-bantul-ikat-dan-lakban-anak-balita,https://akcdn.detik.net.id/visual/2021/11/26/ilustrasi-lidah-bayi_169.jpeg?w=360&q=90,2026-06-04T00:13:03.000Z,Seorang ibu di Bantul mengikat kaki dan tangan anaknya yang masih balita karena penat ingin jalan-jalan. Mulut balita usia 3 tahun itu bahkan sampai dilakban.
cnn-general,CNN Indonesia Nasional,,Wamenhaj Serahkan Paket Daging Dam Jemaah RI untuk Rakyat Palestina,"Wamenhaj RI, Dahnil Anzar Simanjuntak, secara simbolis menyerahkan paket daging dam (hadyu) jemaah haji Indonesia untuk masyarakat Palestina.",https://www.cnnindonesia.com/nasional/20260604070831-20-1365149/wamenhaj-serahkan-paket-daging-dam-jemaah-ri-untuk-rakyat-palestina,https://akcdn.detik.net.id/visual/2026/06/04/wamenhaj-ri-serahkan-simbolis-paket-daging-dam-jemaah-haji-indonesia-untuk-rakyat-palestina-1780531265619_169.png?w=360&q=90,2026-06-04T00:12:40.000Z,"Wamenhaj RI, Dahnil Anzar Simanjuntak, secara simbolis menyerahkan paket daging dam (hadyu) jemaah haji Indonesia untuk masyarakat Palestina."
liputan6-entertainment,Liputan6.com Showbiz,,"Lagu Karya Yovie Widianto Favorit Personel Yovie & Nuno, Ada Yang Nyebut Janji di Atas Ingkar","Salah satu Vokalis Yovie & Nuno, Chico Andreas mengaku kali pertama jatuh hati pada karya Yovie Widianto gara-gara lagu Glenn Fredly, “Pada Satu Cinta.”",https://www.liputan6.com/showbiz/read/7576790/lagu-karya-yovie-widianto-favorit-personel-yovie-amp-nuno-ada-yang-nyebut-janji-di-atas-ingkar,https://cdn1-production-images-kly.akamaized.net/virg_xWTZT41URy1S5PzLQZ0r7E=/673x379/smart/filters:quality(75):strip_icc()/kly-media-production/medias/7468360/original/005157800_1780241601-IMG_1029.JPG,2026-06-04T00:11:58.000Z,"Salah satu Vokalis Yovie & Nuno, Chico Andreas mengaku kali pertama jatuh hati pada karya Yovie Widianto gara-gara lagu Glenn Fredly, “Pada Satu Cinta.”"
detik-technology,DetikInet,,"Kasus Eks Artis Fabiola, Penipuan Online Tak Kenal Batas Negara",Mantan artis Fabiola Elizabeth jadi tersangka kasus scammer internasional dengan korban di Amerika Serikat. Penipuan online tidak kenal batas negara.,https://inet.detik.com/security/d-8517049/kasus-eks-artis-fabiola-penipuan-online-tak-kenal-batas-negara,https://akcdn.detik.net.id/community/media/visual/2026/06/01/f-mantan-artis-yang-jadi-model-dalam-komplotan-scammer-jaringan-internasional-bermarkas-di-solo-baru-sukoharjo-diunggah-senin--1780316744132_169.jpeg?w=360&q=90,2026-06-04T00:11:31.000Z,Mantan artis Fabiola Elizabeth jadi tersangka kasus scammer internasional dengan korban di Amerika Serikat. Penipuan online tidak kenal batas negara.
cnn-technology,CNN Indonesia Teknologi,,"Waspada Potensi Hujan Lebat Hari Ini, Cek Daftar Wilayahnya","Hujan sedang hingga sangat lebat diprediksi terjadi di sejumlah wilayah Indonesia hari ini, Kamis (4/6).",https://www.cnnindonesia.com/teknologi/20260603162204-199-1364992/bmkg-bocorkan-daftar-wilayah-berpotensi-diguyur-hujan-hari-ini,https://akcdn.detik.net.id/visual/2025/10/14/hujan-lebat-dan-angin-kencang-akibat-badai-noreaster-di-new-york-1760411686582_169.jpeg?w=360&q=90,2026-06-04T00:10:00.000Z,"Hujan sedang hingga sangat lebat diprediksi terjadi di sejumlah wilayah Indonesia hari ini, Kamis (4/6)."
bisnis-general,Bisnis.com,,"Harga Emas Antam, UBS dan Galeri 24 di Pegadaian Hari Ini Kamis 4 Juni 2026 - Bisnis.com","Harga Emas Antam, UBS dan Galeri 24 di Pegadaian Hari Ini Kamis 4 Juni 2026 Bisnis.com",https://news.google.com/rss/articles/CBMixAFBVV95cUxNMjFzeDVCZUM2Z3pHOEJqYUtrOUdnX3lJTC1qdzMydHdlbkoxRkIzVDRuNjhUOVJ4LUtpdDlIcVYwV0NPMTdUZ0NEY2t0UURoVk1iMjFBUndjMjdyblRXZFR2bGFHcnpPTWpLNk5heWk4WXIzbXEyNzRqbGxBbFhJMHFneEdDYjJOd0UzZzh4RWhqZzFHTnZBSkt4NnJRSTBCZVRZR3NqSDB0LTJsenYyRGdXbnV1cVJuZUl5b01mTG9ES1VL?oc=5,,2026-06-04T00:09:57.000Z,"Harga Emas Antam, UBS dan Galeri 24 di Pegadaian Hari Ini Kamis 4 Juni 2026 Bisnis.com"
tempo-general,Tempo Nasional,,"Prabowo soal Dadan Dkk: Saya Sedih, Mengganti Orang-orang yang Saya Percaya","Kepala Negara mengaku sudah menerima laporan perihal sejumlah persoalan di level pimpinan pada pelaksanaan proyek MBG, sebelum memutuskan mengubah struktur petinggi BGN.",https://nasional.tempo.co/read/2106718/prabowo-soal-dadan-dkk-saya-sedih-mengganti-orang-orang-yang-saya-percaya,https://statik.tempo.co/data/2025/01/18/id_1370334/1370334_720.jpg,2026-06-04T00:09:39.000Z,"Kepala Negara mengaku sudah menerima laporan perihal sejumlah persoalan di level pimpinan pada pelaksanaan proyek MBG, sebelum memutuskan mengubah struktur petinggi BGN."
bisnis-general,Bisnis.com,,Harga Emas Antam di Pegadaian Hari Ini Kamis 4 Juni 2026 - Bisnis.com,Harga Emas Antam di Pegadaian Hari Ini Kamis 4 Juni 2026 Bisnis.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxQVnZRTVBzMmpRa24xVXBTbVpmNURUT0FFWTd2ek1nSjMwdTQ4emY3NFFZVW44d2F5eUNaR3ZOTi01Y2txQnc3VE0wOS1XbzNfUy1qTG9aNVZBV0xjbHJFekZVeHhzUzhSTGpfYjNqRzZya2NPamQxYjhCal9rN2pwRWlSVVY4UGVoNXpzUm9rUGppUkhPQmpyaTJCUTluMklMamRXeW5FUkw4ZzNG?oc=5,,2026-06-04T00:06:15.000Z,Harga Emas Antam di Pegadaian Hari Ini Kamis 4 Juni 2026 Bisnis.com
cnn-general,CNN Indonesia Nasional,,FOTO: Detik-detik Silmy Karim Serahkan Diri ke KPK,Wamen Imipas Silmy Karim menyerahkan diri ke KPK di tengah rangkaian operasi tangkap tangan kasus pengurusan izin tinggal WNA di Indonesia.,https://www.cnnindonesia.com/nasional/20260604061420-14-1365120/foto-detik-detik-silmy-karim-serahkan-diri-ke-kpk,https://akcdn.detik.net.id/visual/2026/06/03/wamen-imipas-silmy-karim-1780505763628_169.jpeg?w=360&q=90,2026-06-04T00:05:00.000Z,Wamen Imipas Silmy Karim menyerahkan diri ke KPK di tengah rangkaian operasi tangkap tangan kasus pengurusan izin tinggal WNA di Indonesia.
cnbc-technology,CNBC Indonesia Tech,,"Setelah Pecat 8.000 Karyawan, Miliarder Mengaku Dosa","CEO Meta, Mark Zuckerberg, menjanjikan tidak ada PHK massal lagi tahun ini setelah 8.000 karyawan terdampak.",https://www.cnbcindonesia.com/tech/20260603150426-37-739809/setelah-pecat-8000-karyawan-miliarder-mengaku-dosa,https://akcdn.detik.net.id/visual/2025/09/18/meta-platforms-virtual-reality-1758169392453_169.jpeg?w=1200&q=90,2026-06-04T00:05:00.000Z,"CEO Meta, Mark Zuckerberg, menjanjikan tidak ada PHK massal lagi tahun ini setelah 8.000 karyawan terdampak."
cnn-sports,CNN Indonesia Olahraga,,An Se Young: Megawati adalah Salah Satu Sahabat Saya,"Tunggal putri Korea Selatan,An Se Young mengakui bintang voli Indonesia, Megawati Hangestri Pertiwi adalah sahabatnya.",https://www.cnnindonesia.com/olahraga/20260604070021-170-1365139/an-se-young-megawati-adalah-salah-satu-sahabat-saya,https://akcdn.detik.net.id/visual/2026/04/13/an-se-young-sabet-gelar-juara-bac-2026-1776051294733_169.jpeg?w=360&q=90,2026-06-04T00:01:35.000Z,"Tunggal putri Korea Selatan,An Se Young mengakui bintang voli Indonesia, Megawati Hangestri Pertiwi adalah sahabatnya."
detik-sports,DetikSport Sepakbola,,"Vlahovic Akan Tinggalkan Juventus, Arsenal Masih Mau?",Dusan Vlahovic dikabarkan akan meninggalkan Juventus akhir Juni ini. Arsenal masih minat dengan striker asal Serbia tersebut?,https://sport.detik.com/sepakbola/liga-italia/d-8517007/vlahovic-akan-tinggalkan-juventus-arsenal-masih-mau,https://akcdn.detik.net.id/community/media/visual/2025/06/29/dusan-vlahovic-1751215242854_169.jpeg?w=360&q=90,2026-06-04T00:00:27.000Z,Dusan Vlahovic dikabarkan akan meninggalkan Juventus akhir Juni ini. Arsenal masih minat dengan striker asal Serbia tersebut?
bisnis-general,Bisnis.com,,"Erajaya (ERAA) Cetak Laba Rp452,7 Miliar di Kuartal I/2026, Melonjak 122,7% YoY - Bisnis.com","Erajaya (ERAA) Cetak Laba Rp452,7 Miliar di Kuartal I/2026, Melonjak 122,7% YoY Bisnis.com",https://news.google.com/rss/articles/CBMiugFBVV95cUxOZ0wxY0pNcVR6OGthSTl6YTdjeEYwdHlEcnI1QTNGeHZ3S25NWmkwdzlyelAzZW5GeXhGQks5b1VfZHZXM1owMXJ3UU5aQXMyWF9OZ2g2SUdVLUlnVW1RbVFNT3g5RXd1T01hbXZnSlNtaEFxVTFGZHFBbENIU3dXTV8tUkRpSGdpU1dYcjhWT2Y4bm55T21mZ2VPb2J5NUxqLW51X2VxQ3Q2dl9zLXJ3Ry1WWDJHUGF6Rnc?oc=5,,2026-06-04T00:00:21.000Z,"Erajaya (ERAA) Cetak Laba Rp452,7 Miliar di Kuartal I/2026, Melonjak 122,7% YoY Bisnis.com"
